structure_id,pdb_id,kinase_name,kinase_family,kinase_group,species,conformational_state,dfg_state,alphac_state,ligand_present,resolution,filepath,active_expected_from_DFG_alphaC,contradiction_active_DFG_out,contradiction_active_alphaC_out,inactive_DFG_in,inactive_alphaC_in,state_disagrees_with_joint_motif_rule
3537,4uwy,FGFR1,FGFR,TK,Human,active,in,in,0,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4uwy.pdb,True,False,False,False,False,False
6462,5flf,FGFR1,FGFR,TK,Human,active,in,in,0,2.58,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5flf.pdb,True,False,False,False,False,False
6473,5flf,FGFR1,FGFR,TK,Human,active,in,in,0,2.58,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5flf.pdb,True,False,False,False,False,False
3583,4uwy,FGFR1,FGFR,TK,Human,active,in,in,0,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4uwy.pdb,True,False,False,False,False,False
3592,1fgk,FGFR1,FGFR,TK,Human,active,in,in,0,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1fgk.pdb,True,False,False,False,False,False
3527,4rwi,FGFR1,FGFR,TK,Human,active,in,in,0,2.29,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4rwi.pdb,True,False,False,False,False,False
6467,5flf,FGFR1,FGFR,TK,Human,active,in,in,0,2.58,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5flf.pdb,True,False,False,False,False,False
3571,4v04,FGFR1,FGFR,TK,Human,active,in,in,0,2.12,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4v04.pdb,True,False,False,False,False,False
396,4u0i,KIT,PDGFR,TK,Human,inactive,out,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4u0i.pdb,False,False,False,False,True,False
397,1pkg,KIT,PDGFR,TK,Human,active,in,in,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1pkg.pdb,True,False,False,False,False,False
398,3g0e,KIT,PDGFR,TK,Human,inactive,out,in,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g0e.pdb,False,False,False,False,True,False
400,3g0f,KIT,PDGFR,TK,Human,inactive,out,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g0f.pdb,False,False,False,False,True,False
401,3g0e,KIT,PDGFR,TK,Human,inactive,out,in,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g0e.pdb,False,False,False,False,True,False
393,1t46,KIT,PDGFR,TK,Human,inactive,out,in,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1t46.pdb,False,False,False,False,True,False
395,3g0f,KIT,PDGFR,TK,Human,inactive,out,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3g0f.pdb,False,False,False,False,True,False
402,1pkg,KIT,PDGFR,TK,Human,active,in,in,1,2.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1pkg.pdb,True,False,False,False,False,False
404,1t46,KIT,PDGFR,TK,Human,inactive,out,in,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1t46.pdb,False,False,False,False,True,False
403,4hvs,KIT,PDGFR,TK,Human,inactive,out,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4hvs.pdb,False,False,False,False,True,False
405,4u0i,KIT,PDGFR,TK,Human,inactive,out,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4u0i.pdb,False,False,False,False,True,False
10354,6gqj,KIT,PDGFR,TK,Human,inactive,out,in,1,2.33,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqj.pdb,False,False,False,False,True,False
10355,6gqk,KIT,PDGFR,TK,Human,inactive,out,in,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqk.pdb,False,False,False,False,True,False
10356,6gqj,KIT,PDGFR,TK,Human,inactive,out,in,1,2.33,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqj.pdb,False,False,False,False,True,False
10357,6gql,KIT,PDGFR,TK,Human,inactive,out,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gql.pdb,False,False,False,False,True,False
10358,6gqj,KIT,PDGFR,TK,Human,inactive,out,in,1,2.33,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqj.pdb,False,False,False,False,True,False
10359,6gqm,KIT,PDGFR,TK,Human,inactive,out,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqm.pdb,False,False,False,False,True,False
10360,6gqk,KIT,PDGFR,TK,Human,inactive,out,in,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqk.pdb,False,False,False,False,True,False
10361,6gqm,KIT,PDGFR,TK,Human,inactive,out,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqm.pdb,False,False,False,False,True,False
10353,6gqk,KIT,PDGFR,TK,Human,inactive,out,in,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqk.pdb,False,False,False,False,True,False
10362,6gql,KIT,PDGFR,TK,Human,inactive,out,in,1,2.01,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gql.pdb,False,False,False,False,True,False
10363,6gqk,KIT,PDGFR,TK,Human,inactive,out,in,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqk.pdb,False,False,False,False,True,False
10364,6gqj,KIT,PDGFR,TK,Human,inactive,out,in,1,2.33,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6gqj.pdb,False,False,False,False,True,False
11469,6mob,KIT,PDGFR,TK,Human,inactive,out,in,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6mob.pdb,False,False,False,False,True,False
11470,6mob,KIT,PDGFR,TK,Human,inactive,out,in,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6mob.pdb,False,False,False,False,True,False
11628,6hh1,KIT,PDGFR,TK,Human,inactive,out,in,1,2.25,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hh1.pdb,False,False,False,False,True,False
11629,6hh1,KIT,PDGFR,TK,Human,inactive,out,in,1,2.25,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6hh1.pdb,False,False,False,False,True,False
11824,6itt,KIT,PDGFR,TK,Human,inactive,out,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itt.pdb,False,False,False,False,True,False
11825,6kla,KIT,PDGFR,TK,Human,inactive,out,in,1,2.11,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6kla.pdb,False,False,False,False,True,False
11820,6itt,KIT,PDGFR,TK,Human,inactive,out,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itt.pdb,False,False,False,False,True,False
11826,6itt,KIT,PDGFR,TK,Human,inactive,out,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itt.pdb,False,False,False,False,True,False
11821,6itt,KIT,PDGFR,TK,Human,inactive,out,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itt.pdb,False,False,False,False,True,False
11822,6itv,KIT,PDGFR,TK,Human,inactive,out,in,1,1.88,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itv.pdb,False,False,False,False,True,False
11827,6itv,KIT,PDGFR,TK,Human,inactive,out,in,1,1.88,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6itv.pdb,False,False,False,False,True,False
11823,6kla,KIT,PDGFR,TK,Human,inactive,out,in,1,2.11,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6kla.pdb,False,False,False,False,True,False
12284,6xva,KIT,PDGFR,TK,Human,inactive,out,in,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xva.pdb,False,False,False,False,True,False
12279,6xvb,KIT,PDGFR,TK,Human,inactive,out,in,1,2.15,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xvb.pdb,False,False,False,False,True,False
12280,6xvb,KIT,PDGFR,TK,Human,inactive,out,in,1,2.15,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xvb.pdb,False,False,False,False,True,False
12281,6xva,KIT,PDGFR,TK,Human,inactive,out,in,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xva.pdb,False,False,False,False,True,False
12282,6xv9,KIT,PDGFR,TK,Human,inactive,out,in,1,3.38,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xv9.pdb,False,False,False,False,True,False
12283,6xv9,KIT,PDGFR,TK,Human,inactive,out,in,1,3.38,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6xv9.pdb,False,False,False,False,True,False
13786,7khg,KIT,PDGFR,TK,Human,inactive,out,in,1,2.15,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7khg.pdb,False,False,False,False,True,False
13787,7khk,KIT,PDGFR,TK,Human,active,in,in,1,2.34,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7khk.pdb,True,False,False,False,False,False
13788,7khg,KIT,PDGFR,TK,Human,inactive,out,in,1,2.15,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7khg.pdb,False,False,False,False,True,False
13789,7khj,KIT,PDGFR,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7khj.pdb,True,False,False,False,False,False
14624,7zw8,KIT,PDGFR,TK,Human,inactive,out,in,1,2.119,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7zw8.pdb,False,False,False,False,True,False
14622,7zw8,KIT,PDGFR,TK,Human,inactive,out,in,1,2.119,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7zw8.pdb,False,False,False,False,True,False
14623,7zy6,KIT,PDGFR,TK,Human,inactive,out,in,1,3.09,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/7zy6.pdb,False,False,False,False,True,False
15112,8pqg,KIT,PDGFR,TK,Human,active,in,in,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqg.pdb,True,False,False,False,False,False
15113,8pqd,KIT,PDGFR,TK,Human,active,in,in,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqd.pdb,True,False,False,False,False,False
15114,8pqg,KIT,PDGFR,TK,Human,active,in,in,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqg.pdb,True,False,False,False,False,False
15115,8pqa,KIT,PDGFR,TK,Human,active,in,in,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqa.pdb,True,False,False,False,False,False
15116,8pqf,KIT,PDGFR,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqf.pdb,True,False,False,False,False,False
15117,8pqe,KIT,PDGFR,TK,Human,inactive,na,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqe.pdb,False,False,False,False,True,False
15118,8pq9,KIT,PDGFR,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pq9.pdb,True,False,False,False,False,False
15119,8pqe,KIT,PDGFR,TK,Human,inactive,na,in,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqe.pdb,False,False,False,False,True,False
15120,8pqb,KIT,PDGFR,TK,Human,active,in,in,1,1.87,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqb.pdb,True,False,False,False,False,False
15121,8pqb,KIT,PDGFR,TK,Human,active,in,in,1,1.87,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqb.pdb,True,False,False,False,False,False
15122,8pqc,KIT,PDGFR,TK,Human,active,in,in,1,1.77,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqc.pdb,True,False,False,False,False,False
15123,8pqc,KIT,PDGFR,TK,Human,active,in,in,1,1.77,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqc.pdb,True,False,False,False,False,False
15124,8pqa,KIT,PDGFR,TK,Human,active,in,in,1,1.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqa.pdb,True,False,False,False,False,False
15125,8pq9,KIT,PDGFR,TK,Human,active,in,in,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pq9.pdb,True,False,False,False,False,False
15126,8pqd,KIT,PDGFR,TK,Human,active,in,in,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqd.pdb,True,False,False,False,False,False
15127,8pqf,KIT,PDGFR,TK,Human,active,in,in,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8pqf.pdb,True,False,False,False,False,False
399,1t45,KIT,PDGFR,TK,Human,inactive,out,in,0,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1t45.pdb,False,False,False,False,True,False
14679,8dfq,KIT,PDGFR,TK,Human,inactive,out-like,out,0,3.96,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dfq.pdb,False,False,False,False,False,False
14677,8dfm,KIT,PDGFR,TK,Human,inactive,out-like,out,0,3.45,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dfm.pdb,False,False,False,False,False,False
394,1t45,KIT,PDGFR,TK,Human,inactive,out,in,0,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1t45.pdb,False,False,False,False,True,False
14678,8dfp,KIT,PDGFR,TK,Human,inactive,out,out,0,3.17,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/8dfp.pdb,False,False,False,False,False,False
2970,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
2971,3ccn,MET,Met,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3ccn.pdb,False,False,False,True,False,False
2972,4r1v,MET,Met,TK,Human,inactive,in,out,1,1.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4r1v.pdb,False,False,False,True,False,False
2973,4r1y,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4r1y.pdb,False,False,False,True,False,False
2974,2rfs,MET,Met,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2rfs.pdb,False,False,False,True,False,False
2975,4iwd,MET,Met,TK,Human,active,in,in,1,1.99,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4iwd.pdb,True,False,False,False,False,False
2976,2wd1,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2wd1.pdb,False,False,False,True,False,False
3023,4eev,MET,Met,TK,Human,inactive,out,in,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4eev.pdb,False,False,False,False,True,False
2952,3dkc,MET,Met,TK,Human,inactive,in,out,1,1.52,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3dkc.pdb,False,False,False,True,False,False
2953,4gg5,MET,Met,TK,Human,inactive,in,out,1,2.42,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gg5.pdb,False,False,False,True,False,False
2955,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
2956,4gg5,MET,Met,TK,Human,inactive,in,out,1,2.42,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gg5.pdb,False,False,False,True,False,False
3012,4eev,MET,Met,TK,Human,inactive,out,in,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4eev.pdb,False,False,False,False,True,False
2996,3u6h,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3u6h.pdb,False,False,False,True,False,False
2977,3f82,MET,Met,TK,Human,inactive,out,in,1,2.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3f82.pdb,False,False,False,False,True,False
2957,3efj,MET,Met,TK,Human,inactive,na,out,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3efj.pdb,False,False,False,False,False,False
2958,4aoi,MET,Met,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4aoi.pdb,False,False,False,True,False,False
2997,3dkc,MET,Met,TK,Human,inactive,in,out,1,1.52,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3dkc.pdb,False,False,False,True,False,False
2959,3rhk,MET,Met,TK,Human,inactive,out,out,1,1.94,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3rhk.pdb,False,False,False,False,False,False
2960,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
3013,3i5n,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3i5n.pdb,False,False,False,True,False,False
2978,3l8v,MET,Met,TK,Human,inactive,out,in,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3l8v.pdb,False,False,False,False,True,False
2979,3rhk,MET,Met,TK,Human,inactive,out,out,1,1.94,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3rhk.pdb,False,False,False,False,False,False
2961,2rfn,MET,Met,TK,Human,inactive,na,out,1,2.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/2rfn.pdb,False,False,False,False,False,False
2963,4deh,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4deh.pdb,False,False,False,True,False,False
2980,3zze,MET,Met,TK,Human,inactive,in,out,1,1.87,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3zze.pdb,False,False,False,True,False,False
2981,4deg,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4deg.pdb,False,False,False,True,False,False
2964,3lq8,MET,Met,TK,Human,inactive,out,in,1,2.02,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lq8.pdb,False,False,False,False,True,False
2982,4xyf,MET,Met,TK,Human,inactive,in,out,1,1.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4xyf.pdb,False,False,False,True,False,False
2984,3dkf,MET,Met,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3dkf.pdb,False,False,False,True,False,False
2965,3u6h,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3u6h.pdb,False,False,False,True,False,False
2966,3f66,MET,Met,TK,Human,inactive,in,out,1,1.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3f66.pdb,False,False,False,True,False,False
3020,3c1x,MET,Met,TK,Human,inactive,out,in,1,2.17,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3c1x.pdb,False,False,False,False,True,False
2998,3lq8,MET,Met,TK,Human,inactive,out,in,1,2.02,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3lq8.pdb,False,False,False,False,True,False
2985,3vw8,MET,Met,TK,Human,inactive,out,in,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3vw8.pdb,False,False,False,False,True,False
2967,3u6i,MET,Met,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3u6i.pdb,False,False,False,True,False,False
2968,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
2969,3q6w,MET,Met,TK,Human,active,in,in,1,1.75,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3q6w.pdb,True,False,False,False,False,False
2986,4xyf,MET,Met,TK,Human,inactive,in,out,1,1.85,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4xyf.pdb,False,False,False,True,False,False
2987,4gg7,MET,Met,TK,Human,inactive,in,out,1,2.27,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gg7.pdb,False,False,False,True,False,False
2999,3zxz,MET,Met,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3zxz.pdb,False,False,False,True,False,False
3000,3f66,MET,Met,TK,Human,inactive,in,out,1,1.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3f66.pdb,False,False,False,True,False,False
3001,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
2988,3efk,MET,Met,TK,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3efk.pdb,True,False,False,False,False,False
2989,3f66,MET,Met,TK,Human,inactive,in,out,1,1.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3f66.pdb,False,False,False,True,False,False
2990,3zcl,MET,Met,TK,Human,inactive,in,out,1,1.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3zcl.pdb,False,False,False,True,False,False
2991,1r0p,MET,Met,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/1r0p.pdb,False,False,False,True,False,False
2992,3f66,MET,Met,TK,Human,inactive,in,out,1,1.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3f66.pdb,False,False,False,True,False,False
2993,3dkg,MET,Met,TK,Human,inactive,in,out,1,1.91,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3dkg.pdb,False,False,False,True,False,False
2994,3qti,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3qti.pdb,False,False,False,True,False,False
2995,3cd8,MET,Met,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3cd8.pdb,False,False,False,True,False,False
3002,4gg7,MET,Met,TK,Human,inactive,in,out,1,2.27,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4gg7.pdb,False,False,False,True,False,False
3015,3efj,MET,Met,TK,Human,inactive,out,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3efj.pdb,False,False,False,False,True,False
3003,3zc5,MET,Met,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3zc5.pdb,False,False,False,True,False,False
3004,4r1v,MET,Met,TK,Human,inactive,in,out,1,1.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4r1v.pdb,False,False,False,True,False,False
3005,3a4p,MET,Met,TK,Human,inactive,in,out,1,2.54,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3a4p.pdb,False,False,False,True,False,False
3006,3dkg,MET,Met,TK,Human,inactive,in,out,1,1.91,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/3dkg.pdb,False,False,False,True,False,False
3007,4knb,MET,Met,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/4knb.pdb,False,False,False,True,False,False
